Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1101476470034259968,"Michael Cohen’s book manuscript shows that he committed perjury on a scale not seen before. He must have forgotten about his book when he testified. What does Hillary Clinton’s lawyer, Lanny Davis, say about this one. Is he being paid by Crooked Hillary. Using her lawyer?",Donald J. Trump,realDonaldTrump,Fri Mar 01 13:37:09 +0000 2019,94832,23457,English,Twitter for iPhone,Tweet,,0,0,0
1101588727258787840,"I never like being misinterpreted, but especially when it comes to Otto Warmbier and his great family. Remember, I got Otto out along with three others. The previous Administration did nothing, and he was taken on their watch. Of course I hold North Korea responsible....",Donald J. Trump,realDonaldTrump,Fri Mar 01 21:03:13 +0000 2019,122922,25182,English,Twitter for iPhone,Tweet,,0,0,0
1101588728500363265,"....for Otto’s mistreatment and death. Most important, Otto Warmbier will not have died in vain. Otto and his family have become a tremendous symbol of strong passion and strength, which will last for many years into the future. I love Otto and think of him often!",Donald J. Trump,realDonaldTrump,Fri Mar 01 21:03:14 +0000 2019,107702,20436,English,Twitter for iPhone,Reply,,0,0,0
1101620176947236866,....and I did not increase their second traunch of Tariffs to 25% on March 1st. This is very important for our great farmers - and me!,Donald J. Trump,realDonaldTrump,Fri Mar 01 23:08:11 +0000 2019,104422,18019,English,Twitter for iPhone,Reply,,0,0,0
1101620175638614016,"I have asked China to immediately remove all Tariffs on our agricultural products (including beef, pork, etc.) based on the fact that we are moving along nicely with Trade discussions....",Donald J. Trump,realDonaldTrump,Fri Mar 01 23:08:11 +0000 2019,123422,22879,English,Twitter for iPhone,Tweet,,0,0,0
1101837499230498816,"Very proud of perhaps the greatest golf course anywhere in the world. Also, furthers U.K. relationship! https://t.co/3xTzzJH6Iq",Donald J. Trump,realDonaldTrump,Sat Mar 02 13:31:45 +0000 2019,60531,10996,English,Twitter for iPhone,Tweet,,1,0,0
1101839731761995776,"Will be speaking at CPAC at 11:30 this morning. Record crowd, live broadcast. Enjoy!",Donald J. Trump,realDonaldTrump,Sat Mar 02 13:40:37 +0000 2019,75572,13594,English,Twitter for iPhone,Tweet,,0,0,0
1101850360396828672,"Get your OFFICIAL campaign merchandise @ https://t.co/avCW7TGIn1 or, if you’re at @CPAC, check out our Official booth!” #TeamTrump https://t.co/OoF4Iel75v",Donald J. Trump,realDonaldTrump,Sat Mar 02 14:22:51 +0000 2019,0,5440,English,Twitter for iPhone,Retweet,Video,1,1,1
1101850483759742976,"Pence says President Trump has ""no higher priority than the safety of the American people."" #CPAC2019 https://t.co/fmBGjTBCDv",Donald J. Trump,realDonaldTrump,Sat Mar 02 14:23:21 +0000 2019,0,8593,English,Twitter for iPhone,Retweet,Video,0,1,0
1101856883634302976,Since my election as President the Dow Jones is up 43% and the NASDAQ Composite almost 50%. Great news for your 401(k)s as they continue to grow. We are bringing back America faster than anyone thought possible!,Donald J. Trump,realDonaldTrump,Sat Mar 02 14:48:47 +0000 2019,0,25988,English,Twitter for iPhone,Retweet,,0,0,0
1101857408001949696,"I hope our great Republican Senators don’t get led down the path of weak and ineffective Border Security. Without strong Borders, we don’t have a Country - and the voters are on board with us. Be strong and smart, don’t fall into the Democrats “trap” of Open Borders and Crime!",Donald J. Trump,realDonaldTrump,Sat Mar 02 14:50:52 +0000 2019,0,29559,English,Twitter for iPhone,Retweet,,0,0,0
